slab_index,s_prime_mm,D_mm,b_mm,n_local_mm,z_mm
39,858.580,316.301,71.821,142.128,157.911
39,858.580,316.301,71.821,135.709,158.129
39,858.580,316.301,71.821,129.351,158.063
39,858.580,316.301,71.821,123.067,157.720
39,858.580,316.301,71.821,116.871,157.108
39,858.580,316.301,71.821,110.775,156.235
39,858.580,316.301,71.821,104.791,155.110
39,858.580,316.301,71.821,98.930,153.742
39,858.580,316.301,71.821,93.204,152.143
39,858.580,316.301,71.821,87.621,150.322
39,858.580,316.301,71.821,82.191,148.290
39,858.580,316.301,71.821,76.922,146.060
39,858.580,316.301,71.821,71.821,143.642
39,858.580,316.301,71.821,66.896,141.050
39,858.580,316.301,71.821,62.151,138.295
39,858.580,316.301,71.821,57.591,135.389
39,858.580,316.301,71.821,53.221,132.346
39,858.580,316.301,71.821,49.044,129.178
39,858.580,316.301,71.821,45.061,125.897
39,858.580,316.301,71.821,41.274,122.517
39,858.580,316.301,71.821,37.685,119.048
39,858.580,316.301,71.821,34.292,115.504
39,858.580,316.301,71.821,31.094,111.897
39,858.580,316.301,71.821,28.090,108.237
39,858.580,316.301,71.821,25.278,104.537
39,858.580,316.301,71.821,22.654,100.807
39,858.580,316.301,71.821,20.215,97.058
39,858.580,316.301,71.821,17.955,93.299
39,858.580,316.301,71.821,15.871,89.539
39,858.580,316.301,71.821,13.956,85.789
39,858.580,316.301,71.821,12.204,82.056
39,858.580,316.301,71.821,10.609,78.348
39,858.580,316.301,71.821,9.164,74.671
39,858.580,316.301,71.821,7.863,71.033
39,858.580,316.301,71.821,6.696,67.439
39,858.580,316.301,71.821,5.657,63.894
39,858.580,316.301,71.821,4.738,60.402
39,858.580,316.301,71.821,3.931,56.967
39,858.580,316.301,71.821,3.228,53.591
39,858.580,316.301,71.821,2.620,50.278
39,858.580,316.301,71.821,2.099,47.028
39,858.580,316.301,71.821,1.658,43.843
39,858.580,316.301,71.821,1.289,40.722
39,858.580,316.301,71.821,0.984,37.665
39,858.580,316.301,71.821,0.736,34.671
39,858.580,316.301,71.821,0.537,31.738
39,858.580,316.301,71.821,0.381,28.864
39,858.580,316.301,71.821,0.261,26.046
39,858.580,316.301,71.821,0.172,23.280
39,858.580,316.301,71.821,0.108,20.563
39,858.580,316.301,71.821,0.063,17.891
39,858.580,316.301,71.821,0.034,15.259
39,858.580,316.301,71.821,0.017,12.661
39,858.580,316.301,71.821,0.007,10.093
39,858.580,316.301,71.821,0.002,7.548
39,858.580,316.301,71.821,0.000,5.022
39,858.580,316.301,71.821,0.000,2.508
39,858.580,316.301,71.821,0.000,0.000
39,858.580,316.301,71.821,0.000,-2.508
39,858.580,316.301,71.821,0.000,-5.022
39,858.580,316.301,71.821,0.002,-7.548
39,858.580,316.301,71.821,0.007,-10.093
39,858.580,316.301,71.821,0.017,-12.661
39,858.580,316.301,71.821,0.034,-15.259
39,858.580,316.301,71.821,0.063,-17.891
39,858.580,316.301,71.821,0.108,-20.563
39,858.580,316.301,71.821,0.172,-23.280
39,858.580,316.301,71.821,0.261,-26.046
39,858.580,316.301,71.821,0.381,-28.864
39,858.580,316.301,71.821,0.537,-31.738
39,858.580,316.301,71.821,0.736,-34.671
39,858.580,316.301,71.821,0.984,-37.665
39,858.580,316.301,71.821,1.289,-40.722
39,858.580,316.301,71.821,1.658,-43.843
39,858.580,316.301,71.821,2.099,-47.028
39,858.580,316.301,71.821,2.620,-50.278
39,858.580,316.301,71.821,3.228,-53.591
39,858.580,316.301,71.821,3.931,-56.967
39,858.580,316.301,71.821,4.738,-60.402
39,858.580,316.301,71.821,5.657,-63.894
39,858.580,316.301,71.821,6.696,-67.439
39,858.580,316.301,71.821,7.863,-71.033
39,858.580,316.301,71.821,9.164,-74.671
39,858.580,316.301,71.821,10.609,-78.348
39,858.580,316.301,71.821,12.204,-82.056
39,858.580,316.301,71.821,13.956,-85.789
39,858.580,316.301,71.821,15.871,-89.539
39,858.580,316.301,71.821,17.955,-93.299
39,858.580,316.301,71.821,20.215,-97.058
39,858.580,316.301,71.821,22.654,-100.807
39,858.580,316.301,71.821,25.278,-104.537
39,858.580,316.301,71.821,28.090,-108.237
39,858.580,316.301,71.821,31.094,-111.897
39,858.580,316.301,71.821,34.292,-115.504
39,858.580,316.301,71.821,37.685,-119.048
39,858.580,316.301,71.821,41.274,-122.517
39,858.580,316.301,71.821,45.061,-125.897
39,858.580,316.301,71.821,49.044,-129.178
39,858.580,316.301,71.821,53.221,-132.346
39,858.580,316.301,71.821,57.591,-135.389
39,858.580,316.301,71.821,62.151,-138.295
39,858.580,316.301,71.821,66.896,-141.050
39,858.580,316.301,71.821,71.821,-143.642
39,858.580,316.301,71.821,76.922,-146.060
39,858.580,316.301,71.821,82.191,-148.290
39,858.580,316.301,71.821,87.621,-150.322
39,858.580,316.301,71.821,93.204,-152.143
39,858.580,316.301,71.821,98.930,-153.742
39,858.580,316.301,71.821,104.791,-155.110
39,858.580,316.301,71.821,110.775,-156.235
39,858.580,316.301,71.821,116.871,-157.108
39,858.580,316.301,71.821,123.067,-157.720
39,858.580,316.301,71.821,129.351,-158.063
39,858.580,316.301,71.821,135.709,-158.129
39,858.580,316.301,71.821,142.128,-157.911
39,858.580,316.301,71.821,148.592,-157.403
39,858.580,316.301,71.821,155.087,-156.600
39,858.580,316.301,71.821,161.598,-155.498
39,858.580,316.301,71.821,168.109,-154.092
39,858.580,316.301,71.821,174.603,-152.381
39,858.580,316.301,71.821,181.066,-150.362
39,858.580,316.301,71.821,187.479,-148.036
39,858.580,316.301,71.821,193.828,-145.402
39,858.580,316.301,71.821,200.094,-142.461
39,858.580,316.301,71.821,206.261,-139.216
39,858.580,316.301,71.821,212.313,-135.671
39,858.580,316.301,71.821,218.233,-131.829
39,858.580,316.301,71.821,224.004,-127.697
39,858.580,316.301,71.821,229.611,-123.279
39,858.580,316.301,71.821,235.038,-118.584
39,858.580,316.301,71.821,240.269,-113.620
39,858.580,316.301,71.821,245.290,-108.395
39,858.580,316.301,71.821,250.085,-102.921
39,858.580,316.301,71.821,254.642,-97.207
39,858.580,316.301,71.821,258.946,-91.267
39,858.580,316.301,71.821,262.985,-85.111
39,858.580,316.301,71.821,266.747,-78.755
39,858.580,316.301,71.821,270.221,-72.212
39,858.580,316.301,71.821,273.396,-65.496
39,858.580,316.301,71.821,276.264,-58.623
39,858.580,316.301,71.821,278.815,-51.609
39,858.580,316.301,71.821,281.041,-44.471
39,858.580,316.301,71.821,282.937,-37.225
39,858.580,316.301,71.821,284.496,-29.889
39,858.580,316.301,71.821,285.713,-22.481
39,858.580,316.301,71.821,286.585,-15.018
39,858.580,316.301,71.821,287.110,-7.518
40,883.969,309.764,70.337,281.347,0.000
40,883.969,309.764,70.337,281.176,7.363
40,883.969,309.764,70.337,280.662,14.707
40,883.969,309.764,70.337,279.808,22.016
40,883.969,309.764,70.337,278.616,29.272
40,883.969,309.764,70.337,277.089,36.456
40,883.969,309.764,70.337,275.233,43.552
40,883.969,309.764,70.337,273.052,50.543
40,883.969,309.764,70.337,270.554,57.411
40,883.969,309.764,70.337,267.746,64.142
40,883.969,309.764,70.337,264.636,70.719
40,883.969,309.764,70.337,261.234,77.127
40,883.969,309.764,70.337,257.549,83.352
40,883.969,309.764,70.337,253.594,89.380
40,883.969,309.764,70.337,249.379,95.198
40,883.969,309.764,70.337,244.917,100.794
40,883.969,309.764,70.337,240.220,106.155
40,883.969,309.764,70.337,235.303,111.271
40,883.969,309.764,70.337,230.180,116.133
40,883.969,309.764,70.337,224.866,120.731
40,883.969,309.764,70.337,219.375,125.057
40,883.969,309.764,70.337,213.722,129.105
40,883.969,309.764,70.337,207.925,132.867
40,883.969,309.764,70.337,201.998,136.339
40,883.969,309.764,70.337,195.958,139.517
40,883.969,309.764,70.337,189.822,142.396
40,883.969,309.764,70.337,183.605,144.976
40,883.969,309.764,70.337,177.324,147.255
40,883.969,309.764,70.337,170.995,149.231
40,883.969,309.764,70.337,164.634,150.907
40,883.969,309.764,70.337,158.258,152.284
40,883.969,309.764,70.337,151.882,153.363
40,883.969,309.764,70.337,145.521,154.150
40,883.969,309.764,70.337,139.190,154.647
40,883.969,309.764,70.337,132.905,154.860
40,883.969,309.764,70.337,126.678,154.796
40,883.969,309.764,70.337,120.524,154.460
40,883.969,309.764,70.337,114.456,153.861
40,883.969,309.764,70.337,108.485,153.006
40,883.969,309.764,70.337,102.625,151.904
40,883.969,309.764,70.337,96.886,150.565
40,883.969,309.764,70.337,91.277,148.998
40,883.969,309.764,70.337,85.810,147.215
40,883.969,309.764,70.337,80.492,145.226
40,883.969,309.764,70.337,75.332,143.041
40,883.969,309.764,70.337,70.337,140.674
40,883.969,309.764,70.337,65.513,138.135
40,883.969,309.764,70.337,60.866,135.437
40,883.969,309.764,70.337,56.401,132.591
40,883.969,309.764,70.337,52.121,129.611
40,883.969,309.764,70.337,48.030,126.508
40,883.969,309.764,70.337,44.130,123.295
40,883.969,309.764,70.337,40.421,119.985
40,883.969,309.764,70.337,36.906,116.588
40,883.969,309.764,70.337,33.583,113.117
40,883.969,309.764,70.337,30.451,109.584
40,883.969,309.764,70.337,27.510,106.000
40,883.969,309.764,70.337,24.756,102.377
40,883.969,309.764,70.337,22.186,98.724
40,883.969,309.764,70.337,19.797,95.052
40,883.969,309.764,70.337,17.584,91.370
40,883.969,309.764,70.337,15.543,87.689
40,883.969,309.764,70.337,13.667,84.016
40,883.969,309.764,70.337,11.952,80.360
40,883.969,309.764,70.337,10.390,76.729
40,883.969,309.764,70.337,8.975,73.128
40,883.969,309.764,70.337,7.700,69.565
40,883.969,309.764,70.337,6.558,66.045
40,883.969,309.764,70.337,5.540,62.573
40,883.969,309.764,70.337,4.640,59.153
40,883.969,309.764,70.337,3.850,55.789
40,883.969,309.764,70.337,3.161,52.484
40,883.969,309.764,70.337,2.566,49.239
40,883.969,309.764,70.337,2.056,46.056
40,883.969,309.764,70.337,1.624,42.937
40,883.969,309.764,70.337,1.262,39.880
40,883.969,309.764,70.337,0.964,36.886
40,883.969,309.764,70.337,0.720,33.954
40,883.969,309.764,70.337,0.526,31.082
40,883.969,309.764,70.337,0.373,28.267
40,883.969,309.764,70.337,0.256,25.507
40,883.969,309.764,70.337,0.168,22.799
40,883.969,309.764,70.337,0.106,20.139
40,883.969,309.764,70.337,0.062,17.521
40,883.969,309.764,70.337,0.034,14.943
40,883.969,309.764,70.337,0.016,12.399
40,883.969,309.764,70.337,0.007,9.884
40,883.969,309.764,70.337,0.002,7.392
40,883.969,309.764,70.337,0.000,4.918
40,883.969,309.764,70.337,0.000,2.456
40,883.969,309.764,70.337,0.000,0.000
40,883.969,309.764,70.337,0.000,-2.456
40,883.969,309.764,70.337,0.000,-4.918
40,883.969,309.764,70.337,0.002,-7.392
40,883.969,309.764,70.337,0.007,-9.884
40,883.969,309.764,70.337,0.016,-12.399
40,883.969,309.764,70.337,0.034,-14.943
40,883.969,309.764,70.337,0.062,-17.521
40,883.969,309.764,70.337,0.106,-20.139
40,883.969,309.764,70.337,0.168,-22.799
40,883.969,309.764,70.337,0.256,-25.507
40,883.969,309.764,70.337,0.373,-28.267
40,883.969,309.764,70.337,0.526,-31.082
40,883.969,309.764,70.337,0.720,-33.954
40,883.969,309.764,70.337,0.964,-36.886
40,883.969,309.764,70.337,1.262,-39.880
40,883.969,309.764,70.337,1.624,-42.937
40,883.969,309.764,70.337,2.056,-46.056
40,883.969,309.764,70.337,2.566,-49.239
40,883.969,309.764,70.337,3.161,-52.484
40,883.969,309.764,70.337,3.850,-55.789
40,883.969,309.764,70.337,4.640,-59.153
40,883.969,309.764,70.337,5.540,-62.573
40,883.969,309.764,70.337,6.558,-66.045
40,883.969,309.764,70.337,7.700,-69.565
40,883.969,309.764,70.337,8.975,-73.128
40,883.969,309.764,70.337,10.390,-76.729
40,883.969,309.764,70.337,11.952,-80.360
40,883.969,309.764,70.337,13.667,-84.016
40,883.969,309.764,70.337,15.543,-87.689
40,883.969,309.764,70.337,17.584,-91.370
40,883.969,309.764,70.337,19.797,-95.052
40,883.969,309.764,70.337,22.186,-98.724
40,883.969,309.764,70.337,24.756,-102.377
40,883.969,309.764,70.337,27.510,-106.000
40,883.969,309.764,70.337,30.451,-109.584
40,883.969,309.764,70.337,33.583,-113.117
40,883.969,309.764,70.337,36.906,-116.588
40,883.969,309.764,70.337,40.421,-119.985
40,883.969,309.764,70.337,44.130,-123.295
40,883.969,309.764,70.337,48.030,-126.508
40,883.969,309.764,70.337,52.121,-129.611
40,883.969,309.764,70.337,56.401,-132.591
40,883.969,309.764,70.337,60.866,-135.437
40,883.969,309.764,70.337,65.513,-138.135
40,883.969,309.764,70.337,70.337,-140.674
40,883.969,309.764,70.337,75.332,-143.041
40,883.969,309.764,70.337,80.492,-145.226
40,883.969,309.764,70.337,85.810,-147.215
40,883.969,309.764,70.337,91.277,-148.998
40,883.969,309.764,70.337,96.886,-150.565
40,883.969,309.764,70.337,102.625,-151.904
40,883.969,309.764,70.337,108.485,-153.006
40,883.969,309.764,70.337,114.456,-153.861
40,883.969,309.764,70.337,120.524,-154.460
40,883.969,309.764,70.337,126.678,-154.796
40,883.969,309.764,70.337,132.905,-154.860
40,883.969,309.764,70.337,139.190,-154.647
40,883.969,309.764,70.337,145.521,-154.150
40,883.969,309.764,70.337,151.882,-153.363
40,883.969,309.764,70.337,158.258,-152.284
40,883.969,309.764,70.337,164.634,-150.907
40,883.969,309.764,70.337,170.995,-149.231
40,883.969,309.764,70.337,177.324,-147.255
40,883.969,309.764,70.337,183.605,-144.976
40,883.969,309.764,70.337,189.822,-142.396
40,883.969,309.764,70.337,195.958,-139.517
40,883.969,309.764,70.337,201.998,-136.339
40,883.969,309.764,70.337,207.925,-132.867
40,883.969,309.764,70.337,213.722,-129.105
40,883.969,309.764,70.337,219.375,-125.057
40,883.969,309.764,70.337,224.866,-120.731
40,883.969,309.764,70.337,230.180,-116.133
40,883.969,309.764,70.337,235.303,-111.271
40,883.969,309.764,70.337,240.220,-106.155
40,883.969,309.764,70.337,244.917,-100.794
40,883.969,309.764,70.337,249.379,-95.198
40,883.969,309.764,70.337,253.594,-89.380
40,883.969,309.764,70.337,257.549,-83.352
40,883.969,309.764,70.337,261.234,-77.127
40,883.969,309.764,70.337,264.636,-70.719
40,883.969,309.764,70.337,267.746,-64.142
40,883.969,309.764,70.337,270.554,-57.411
40,883.969,309.764,70.337,273.052,-50.543
40,883.969,309.764,70.337,275.233,-43.552
40,883.969,309.764,70.337,277.089,-36.456
40,883.969,309.764,70.337,278.616,-29.272
40,883.969,309.764,70.337,279.808,-22.016
40,883.969,309.764,70.337,280.662,-14.707
40,883.969,309.764,70.337,281.176,-7.363
41,909.358,302.849,68.767,275.067,0.000
41,909.358,302.849,68.767,274.900,7.198
41,909.358,302.849,68.767,274.397,14.379
41,909.358,302.849,68.767,273.562,21.525
41,909.358,302.849,68.767,272.397,28.618
41,909.358,302.849,68.767,270.904,35.642
41,909.358,302.849,68.767,269.089,42.580
41,909.358,302.849,68.767,266.957,49.414
41,909.358,302.849,68.767,264.515,56.130
41,909.358,302.849,68.767,261.769,62.710
41,909.358,302.849,68.767,258.729,69.140
41,909.358,302.849,68.767,255.402,75.406
41,909.358,302.849,68.767,251.800,81.492
41,909.358,302.849,68.767,247.933,87.385
41,909.358,302.849,68.767,243.812,93.073
41,909.358,302.849,68.767,239.449,98.544
41,909.358,302.849,68.767,234.858,103.785
41,909.358,302.849,68.767,230.051,108.788
41,909.358,302.849,68.767,225.042,113.541
41,909.358,302.849,68.767,219.846,118.036
41,909.358,302.849,68.767,214.478,122.266
41,909.358,302.849,68.767,208.952,126.223
41,909.358,302.849,68.767,203.283,129.901
41,909.358,302.849,68.767,197.489,133.296
41,909.358,302.849,68.767,191.584,136.402
41,909.358,302.849,68.767,185.584,139.218
41,909.358,302.849,68.767,179.506,141.740
41,909.358,302.849,68.767,173.365,143.968
41,909.358,302.849,68.767,167.178,145.900
41,909.358,302.849,68.767,160.959,147.539
41,909.358,302.849,68.767,154.725,148.884
41,909.358,302.849,68.767,148.491,149.940
41,909.358,302.849,68.767,142.272,150.709
41,909.358,302.849,68.767,136.083,151.195
41,909.358,302.849,68.767,129.938,151.404
41,909.358,302.849,68.767,123.850,151.340
41,909.358,302.849,68.767,117.834,151.012
41,909.358,302.849,68.767,111.901,150.426
41,909.358,302.849,68.767,106.064,149.590
41,909.358,302.849,68.767,100.334,148.513
41,909.358,302.849,68.767,94.723,147.204
41,909.358,302.849,68.767,89.240,145.672
41,909.358,302.849,68.767,83.894,143.929
41,909.358,302.849,68.767,78.695,141.984
41,909.358,302.849,68.767,73.650,139.848
41,909.358,302.849,68.767,68.767,137.534
41,909.358,302.849,68.767,64.051,135.051
41,909.358,302.849,68.767,59.508,132.413
41,909.358,302.849,68.767,55.142,129.631
41,909.358,302.849,68.767,50.958,126.718
41,909.358,302.849,68.767,46.958,123.684
41,909.358,302.849,68.767,43.145,120.543
41,909.358,302.849,68.767,39.519,117.306
41,909.358,302.849,68.767,36.082,113.985
41,909.358,302.849,68.767,32.833,110.592
41,909.358,302.849,68.767,29.772,107.138
41,909.358,302.849,68.767,26.896,103.634
41,909.358,302.849,68.767,24.203,100.091
41,909.358,302.849,68.767,21.691,96.520
41,909.358,302.849,68.767,19.355,92.930
41,909.358,302.849,68.767,17.192,89.331
41,909.358,302.849,68.767,15.196,85.731
41,909.358,302.849,68.767,13.362,82.141
41,909.358,302.849,68.767,11.685,78.566
41,909.358,302.849,68.767,10.158,75.016
41,909.358,302.849,68.767,8.775,71.496
41,909.358,302.849,68.767,7.528,68.012
41,909.358,302.849,68.767,6.411,64.571
41,909.358,302.849,68.767,5.417,61.176
41,909.358,302.849,68.767,4.537,57.833
41,909.358,302.849,68.767,3.764,54.544
41,909.358,302.849,68.767,3.090,51.312
41,909.358,302.849,68.767,2.508,48.140
41,909.358,302.849,68.767,2.010,45.028
41,909.358,302.849,68.767,1.588,41.978
41,909.358,302.849,68.767,1.234,38.990
41,909.358,302.849,68.767,0.942,36.063
41,909.358,302.849,68.767,0.704,33.196
41,909.358,302.849,68.767,0.514,30.388
41,909.358,302.849,68.767,0.365,27.636
41,909.358,302.849,68.767,0.250,24.938
41,909.358,302.849,68.767,0.165,22.290
41,909.358,302.849,68.767,0.103,19.689
41,909.358,302.849,68.767,0.061,17.130
41,909.358,302.849,68.767,0.033,14.610
41,909.358,302.849,68.767,0.016,12.123
41,909.358,302.849,68.767,0.007,9.664
41,909.358,302.849,68.767,0.002,7.227
41,909.358,302.849,68.767,0.000,4.809
41,909.358,302.849,68.767,0.000,2.401
41,909.358,302.849,68.767,0.000,0.000
41,909.358,302.849,68.767,0.000,-2.401
41,909.358,302.849,68.767,0.000,-4.809
41,909.358,302.849,68.767,0.002,-7.227
41,909.358,302.849,68.767,0.007,-9.664
41,909.358,302.849,68.767,0.016,-12.123
41,909.358,302.849,68.767,0.033,-14.610
41,909.358,302.849,68.767,0.061,-17.130
41,909.358,302.849,68.767,0.103,-19.689
41,909.358,302.849,68.767,0.165,-22.290
41,909.358,302.849,68.767,0.250,-24.938
41,909.358,302.849,68.767,0.365,-27.636
41,909.358,302.849,68.767,0.514,-30.388
41,909.358,302.849,68.767,0.704,-33.196
41,909.358,302.849,68.767,0.942,-36.063
41,909.358,302.849,68.767,1.234,-38.990
41,909.358,302.849,68.767,1.588,-41.978
41,909.358,302.849,68.767,2.010,-45.028
41,909.358,302.849,68.767,2.508,-48.140
41,909.358,302.849,68.767,3.090,-51.312
41,909.358,302.849,68.767,3.764,-54.544
41,909.358,302.849,68.767,4.537,-57.833
41,909.358,302.849,68.767,5.417,-61.176
41,909.358,302.849,68.767,6.411,-64.571
41,909.358,302.849,68.767,7.528,-68.012
41,909.358,302.849,68.767,8.775,-71.496
41,909.358,302.849,68.767,10.158,-75.016
41,909.358,302.849,68.767,11.685,-78.566
41,909.358,302.849,68.767,13.362,-82.141
41,909.358,302.849,68.767,15.196,-85.731
41,909.358,302.849,68.767,17.192,-89.331
41,909.358,302.849,68.767,19.355,-92.930
41,909.358,302.849,68.767,21.691,-96.520
